,tweet_id,tweet_text,image_url,favorites
242,1360233085447512074,Room Rater Happy Birthday. @ArsenioHall was born on this day in 1956. https://t.co/cDnLzUumdA,http://pbs.twimg.com/media/EuCEyA8VoAMA5J2.jpg,161
243,1360227474819457025,Well presented. Mirror. Pillows. Consider repositioning to focus on back wall/crop shutters. 8/10 @lanheechen https://t.co/7SacVhFSkI,http://pbs.twimg.com/media/EuB_rZ2XIB4u1h_.jpg,88
244,1360226641356726281,Best globes on cable. Has What It Takes. Ex Republican is 10/10. @RichardHaass https://t.co/5DIpr1WSI2,http://pbs.twimg.com/media/EuB-65ZXEAEaj9v.jpg,470
245,1360203679199080449,Love the statues Good use of attic/top floor space. Add more art/plant to top of bookshelf. 9/10 @EspuelasVox https://t.co/M3hc6LJsj7,http://pbs.twimg.com/media/EuBqCViXAAINBN5.jpg,164
246,1360193924724318208,Probable hotel set up. Art. Ear lamp. Reposition. 6/10 @EvanMcMullin https://t.co/VXQsah1FuH,http://pbs.twimg.com/media/EuBhKo7XUAMldn4.jpg,245
247,1360193450516299777,Room Rater Book Club. New room. Wall color. Flowers. Stuffed animals. Bar cart for the win. 10/10 @dandrezner https://t.co/pu8RSSDxbb,http://pbs.twimg.com/media/EuBgu_NXAAIMfFb.jpg,348
248,1360049226521190401,Room Rater White House Tour. The Red Room. @POTUS 10/10 https://t.co/RL8uZ8OOle https://t.co/9v8SoooOir,http://pbs.twimg.com/media/Et_dkDbWgAE4S02.jpg,3580
249,1360047894393475082,Bode (the Portuguese Water Dog) x three. Great curtains. Orchid. Hero of Democracy. 10/10 @marceelias https://t.co/yPJijuPUpt,http://pbs.twimg.com/media/Et_cWeYWYAEUITp.jpg,3648
250,1360044015790546946,Basic shelf. Power Broker. @BenjySarlin really a plant does help. And/or a vase. 8/10 https://t.co/ScjPJ2MxhI,http://pbs.twimg.com/media/Et_Y0rZWYAMuFT6.jpg,123
251,1360036624973901828,Love the green/wood. Pitcher of flowers. Baby pic for the win. 10/10 @walterdellinger https://t.co/EeqOQDMc8h,http://pbs.twimg.com/media/Et_SGgOXEAEkqS4.jpg,591
252,1360034904784928769,Good brick wall. Cabinet. Add art to wall and you’ve got it. 8/10 @SenStabenow https://t.co/hmxkwK3JbH,http://pbs.twimg.com/media/Et_QiXuWgAEa4-y.jpg,246
253,1360028457644752898,Fortune favors the bold wall color. Art. Porcelain. Great mantel. 10/10 @JillWineBanks https://t.co/YX1AhurLr4,http://pbs.twimg.com/media/Et_KrGFWgAA5zDO.jpg,2633
254,1360022372036845572,Love the Sherlock Holmes quote. Art. Books. Antique student writing chair. Needs light/plant. 8/10 @ArtTaylorWriter https://t.co/movqBIjEAh,http://pbs.twimg.com/media/Et_FI4sXMAEZ3p7.jpg,140
255,1359995588125876232,Room Rater Claire’s Cake Update. Plenty left for dessert. 10/10 @clairecmc https://t.co/BLILrZ13yG https://t.co/4HqIDxyJh1,http://pbs.twimg.com/media/Et-sx6VWgAAxYvA.jpg,1016
256,1359969206280871938,Light. Color. Plants are 9/10. Add one piece of art/contrasting color for ten.  @cheymumph https://t.co/tkzBK7P5Sk,http://pbs.twimg.com/media/Et-UyQwXcAEzQuE.jpg,185
257,1359940040512606208,Room Rater PSA from Canada and @brittlestar. Bring back the busy signal! 10/10 https://t.co/QwkpgI7upM,http://pbs.twimg.com/media/Et5Fb8nXUAAMNBm.jpg,224
258,1359892217364635649,#ReUniteRoomRater happens in 7 days-then quarantine for 14. (Which will be perfect). https://t.co/xwXHfLilfo,http://pbs.twimg.com/media/Et9Ow1xXAAITCqZ.jpg,179
259,1359880985907630082,Room Rater Happy Birthday. @JebBush was born on this day in 1953. https://t.co/uJbBmWxCpk,http://pbs.twimg.com/media/Et9EjIqVgAAyVox.jpg,630
260,1359875344170430465,First rate curation. Plant. Some great books. Time to re-think Iran. Baby steps ok. Wins the Prize. 10/10 @hdagres https://t.co/tX13HlhC5x,http://pbs.twimg.com/media/Et8_aqnWgAcmDfl.jpg,287
261,1359854234662014977,Flowers. Loft. Mid Century marvel. Lighting. So good there’s a tee shirt. 10/10 https://t.co/TbSKkiridN,http://pbs.twimg.com/media/Et8sOA8XEAQltVF.jpg,1369
262,1359849221730553857,Love the wall. Great rounded window. Some concerns about dusting. 9/10 @RepValDemings https://t.co/DfLwAfPow1,http://pbs.twimg.com/media/Et8nqNlWgAIaqhq.jpg,256
263,1359844794596548612,Morning and added light. Depth. Column. Pillow. New room for @peterbakernyt still waiting for @sbg1 to debut. 10/10 https://t.co/HqfEG2KlAk,http://pbs.twimg.com/media/Et8jofqWgAMJLW0.jpg,230
264,1359698124470702080,Well composed. Love the white/green. Mantel. Art. Pillow. 10/10 @JenniferJJacobs https://t.co/ZBxgumq5L0,http://pbs.twimg.com/media/Et6ePG4XYAUSibP.jpg,260
265,1359695995316109312,Love the art. Depth. Vases. Books. Plant. 10/10 @amyklobuchar https://t.co/8r4jaMnh5C,http://pbs.twimg.com/media/Et6cTLaXYAEQle3.jpg,1355
266,1359695802147295235,Getting closer to the bong reveal...10/10 https://t.co/QeUo4FAKN3 https://t.co/h0YfdpxsGu,http://pbs.twimg.com/media/Et6cH6iVIAUOZf4.jpg,188
267,1359694157120438275,Glorious mantel. Large gold framed mirror. Family pics plus pooch. 9/10 @ChrisCoons https://t.co/VvAlCIV26I,http://pbs.twimg.com/media/Et6aoPgWQAAFbwQ.jpg,386
268,1359683491357749248,“Are you ok?” “At least you’re not a cat” https://t.co/TI3tDVH7RK,http://pbs.twimg.com/ext_tw_video_thumb/1359683441013456896/pu/img/LL55urJUNBPhG7gT.jpg,1070
269,1359677710990196738,Brick. Mantel. Copper pot. No violation. 9/10. @RepAdamSchiff https://t.co/9TBDSAydtk https://t.co/RYpwZigzuo,http://pbs.twimg.com/media/Et6Lq5cXYAEen-z.jpg,327
270,1359672426246864897,Decent close in shelf view. Some good books. Obama is points. Pro outerwear. 8/10 @MayorJenny https://t.co/OrkDuse94l,http://pbs.twimg.com/media/Et6G3H9XUAQuBT6.jpg,148
271,1359659677085171713,Room Rater PSA from Canada and @brittlestar. Reasons to not wear a mask. 10/10 cc @TomBrady #WearAMask #RoleModel https://t.co/HVwte5DoUd,http://pbs.twimg.com/media/EclguGUWAAM15IW.jpg,305
272,1359651451673411589,"RT @MatseyPat: @ratemyskyperoom @nytmike OK let's help him fill those shelves
 @nytmike @NicolleDWallace https://t.co/kS245hVssw",http://pbs.twimg.com/media/Et5wxOsXIAI7aWg.jpg,0
273,1359645840537772034,Nice shelves. He’s clearly trolling and that’s ok. 3/10 @nytmike https://t.co/eaPN9GL4DV,http://pbs.twimg.com/media/Et5urhtXcAQoDhQ.jpg,2317
274,1359636138097586176,Eloquent. Perfect. Thank you. We all feel this day. And Claire has cake. 10/10 @clairecmc https://t.co/x1gSG9Fayg,http://pbs.twimg.com/media/Et5l2tXXIAQ0usU.jpg,4913
275,1359614975300542464,Good presentation overall. Like color. Challenge Coins. Horizontal books a little stagey stagey. 8/10 @DAlperovitch https://t.co/o4mRuvoHLF,http://pbs.twimg.com/media/Et5SnSKXUAEk_XH.jpg,97
276,1359614101274718209,Sean’s room. Fan head. Raise camera height. A lot. 3/10 @RepJohnKatko https://t.co/9yMg1BhbUr,http://pbs.twimg.com/media/Et5R0aKXYAgmF-T.jpg,88
277,1359613299369852932,We liked the cat better. 1/10 @CyAlliancePrez https://t.co/tGCx57oWqz,http://pbs.twimg.com/media/Et5RFwUXUAcExDP.jpg,140
278,1359595466065805312,Room Rater Nursery Deep State Update. Things are growing nicely. https://t.co/IFunknWFuF,http://pbs.twimg.com/media/Et5A1zcVgAAfx6Z.jpg,286
279,1359581603551453193,#ReUniteRoomRater It’s happening. https://t.co/eed98SIuwk,http://pbs.twimg.com/media/Et40QxxXcAAJUJx.jpg,327
280,1359565631562121218,Checking in on 10/10 @Yamiche love the blue. The plants coming in nicely. They spell Y. https://t.co/BnZtIlCDHi,http://pbs.twimg.com/media/Et4lvIVXMAEIzgp.jpg,2613
281,1359549352335847427,"Still a favorite, revisiting our 2020 covid cabin winner @PatinkinMandy and Kathryn Grody. Cocoa or coffee? 10/10 https://t.co/pPEKzyTShA",http://pbs.twimg.com/media/Et4W7cXWQAY_ME_.jpg,440
282,1359540698786242561,Nice SF view. Hayes Valley?  Good framing. Room is 8/10 being 24/7 on covid front lines is 10/10 @AndiTenner https://t.co/ydTarGnCgF,http://pbs.twimg.com/media/Et4PD19XEAA_3VF.jpg,178
283,1359529600246767620,We are pro stair view. Well composed. Needs a little color but doggie photo bomb makes it 10/10 @michael_steel https://t.co/aRQSsZZES9,http://pbs.twimg.com/ext_tw_video_thumb/1359529560900042757/pu/img/PObaBQ0j4zg08eZc.jpg,746
284,1359524178035113984,Kitchen set up. May have a Space Force helmet. Evasive AF. 0/10 #robertray https://t.co/YstKGnur2y,http://pbs.twimg.com/media/Et4AB3SXcAAngA2.jpg,412
285,1359522084649631752,Good mantel with nice gold framed mirror. Swap out some pics for kids art. 8/10 @SenGillibrand https://t.co/BrU8op8CZL,http://pbs.twimg.com/media/Et3-IWgXEAAmz78.jpg,116
286,1359512688578211847,New view. @peterbakernyt unveils. Will check in with @sbg1 Pro column. Naturally lit. 10/10 https://t.co/fBdHk1edtq,http://pbs.twimg.com/media/Et31lX9XMAUXlET.jpg,188
287,1359508105495670790,Room Rater Happy Birthday. @GStephanopoulos was born on this day in 1961. https://t.co/wJWnlJdzkG,http://pbs.twimg.com/media/Et3xajKU0AI5Y7i.jpg,205
288,1359505848251408387,Great plant/succulents. Natural light. Art. Ring light violation. 8/10 @haleyjoelleott https://t.co/eKAHIggfrQ,http://pbs.twimg.com/media/Et3vXSuXcAQ9N-4.jpg,142
289,1359505273119989766,Love the barrister’s bookcases. Nice chair. Hanging tot toy. 8/10 #garyoldman https://t.co/GiB2w1bgWM,http://pbs.twimg.com/media/Et3u1y_WgAEYl6O.jpg,154
290,1359504205388652548,There we go. The branding pillow really ties the room together. 10/10 @KenDilanianNBC https://t.co/BMtBJNELcV https://t.co/SdM1zIhKKX,http://pbs.twimg.com/media/Et3t3m9XIAAfGdm.jpg,268
291,1359501716643848201,Once more with little feeling. Hostage video with one piece of art at wrong camera height. 2/10 @AriMelber https://t.co/1BMBkYBxk0,http://pbs.twimg.com/media/Et3rmvvXAAIPdv1.jpg,341
292,1359500043066212354,New digs. Great twigs. Consistent and a Room Rater favorite 10/10. @KimberlyEAtkins https://t.co/H0PkmA23Uv,http://pbs.twimg.com/media/Et3qFVCXAAEdnPh.jpg,952
293,1359499481314639877,Love the composition. Great lighting. Art. @MontanaGrizFB helmet. 9/10 @Messina2012 https://t.co/NVkhqMPKHq https://t.co/a0uBhR421f,http://pbs.twimg.com/media/Et3pkoAXEAEMbP8.jpg,75
294,1359494981820514307,Colors. Lighting. Baskets. Plant work. Cooking for kids. 10/10 @MichelleObama https://t.co/ZrljbdNPA1,http://pbs.twimg.com/media/Et3leyfXEAARFuq.jpg,3450
295,1359484112608894978,Checking in with top senate room. @maziehirono is 10/10. Art. Plant work. Well lit. Depth. https://t.co/2VR2vNOfAV,http://pbs.twimg.com/media/Et3bmEAXAAQyO1b.jpg,700
296,1359480004749512708,Back in the hotel. Great mantel. Decorative boxes. The largest pineapple we’ve seen. 10/10 @JonLemire https://t.co/FgwPPxZUSd,http://pbs.twimg.com/media/Et3X26wXAAcgQ27.jpg,739
297,1359477345267154944,Love the doors/view through. Turn on lamp. Add art. 7/10 @NinaTotenberg https://t.co/SQP2Hmxirb,http://pbs.twimg.com/media/Et3VcKHXMAIvtKN.jpg,264
298,1359311486632431618,Room Rater PSA from Canada and @brittlestar. We’re sorry we keep calling them #Covidiots. 10/10 https://t.co/n1qYStCSql,http://pbs.twimg.com/ext_tw_video_thumb/1333266542251786240/pu/img/OMDKu4PqYa7Habcx.jpg,309
299,1359298240974385154,Love the blue. Pro grand piano. Red couch. 9/10 @tlaveist https://t.co/4F63TDaEE7,http://pbs.twimg.com/media/Et0yi8dXIAUJw-B.jpg,434
300,1359272092068442113,"In case you missed it, @clairecmc’s new room is fabulous. 10/10 https://t.co/E24VykDOwK",http://pbs.twimg.com/media/Et0aw0eWYAMupFZ.jpg,10509
301,1359269913664356352,Room Rater Update. Flowers. The lighting is icing on the cake. 10/10 @danielsgoldman https://t.co/fHt0nCXArX https://t.co/9LzHMh8TcM,http://pbs.twimg.com/media/Et0YyApXUAMuIoz.jpg,766
302,1359263665699115018,Now everyone’s doing it. 9/10 @stevekovach https://t.co/0KCtVSxhzg,http://pbs.twimg.com/media/Et0TGXuWQAkqVIy.jpg,297
303,1359230415807123456,The cat looks guilty. https://t.co/t2frMnphcT,http://pbs.twimg.com/ext_tw_video_thumb/1359230384135938049/pu/img/D_7y7ZxMXhPmLRjw.jpg,1169
304,1359208953343803396,Books. Flowers. Portuguese Water Dogs are art. One Nobel prize. Two terms. Zero Impeachments. 10/10 @BarackObama https://t.co/rozIcet3sB,http://pbs.twimg.com/media/EtzhVu8XcAM6qTh.jpg,7849
305,1359179831133548550,Room Rater Update. @DonnaFEdwards has fresh lilies. 10/10 https://t.co/u0YoQmjugV,http://pbs.twimg.com/media/EtzG2iyWYAMPR6G.jpg,345
306,1359179246980243456,Well framed with cabinetry. Needs color. Add flowers and maybe fridge magnets. 7/10 @MichaelJStern1 https://t.co/9VfEJkJdIV,http://pbs.twimg.com/media/EtzGUkkXcAMlRin.jpg,94
307,1359161584816443399,Room Rater Happy Birthday. @MiaFarrow was born on this day in 1945. https://t.co/RyvCDT1jbr,http://pbs.twimg.com/media/Ety2QPXXcAcpvDm.jpg,373
308,1359152429225414656,"RT @BeschlossDC: Billie Holliday with her dog Mister, 1946:     #Gottlieb https://t.co/OSfAtBtOi9",http://pbs.twimg.com/media/EtvRCB2XMAU8qhk.jpg,0
309,1359120528238399489,Love the well done double book wall. Pillow properly placed. 10/10 @IgnatiusPost https://t.co/8qWbRM9pet https://t.co/IIGMrKSh43,http://pbs.twimg.com/media/EtyQ6oDXIAE1-gz.jpg,217
310,1359112638756761600,Well balanced. Wall art. Red couch. Plant. Lighting. *blinds/shade cords are not violation. 9/10 @BumillerNYT https://t.co/oRyPnpVIUq,http://pbs.twimg.com/media/EtyJvbuWQAA4rMv.jpg,105
311,1359109161070571521,The tree ring art is fantastic. Add a lamp/tall plant for depth to beat 8/10. @nicoleperlroth https://t.co/gobxifxQkM,http://pbs.twimg.com/media/EtyGlDcXEAElwqM.jpg,286
312,1359108200293937154,Brick hearth/mantel set up.  Good inset shelves. Defender of Democracy. Major cord violation. 7/10 @AdamSchiff https://t.co/NX5XiNwRin,http://pbs.twimg.com/media/EtyFtGjXMAEHDY8.jpg,354
313,1359096155347570691,Room Rater In Memoriam. Mary Wilson has died. She was 76 years old. https://t.co/OWGQkG9uG7,http://pbs.twimg.com/media/Etx6wBXWQAIBCrb.jpg,2013
314,1358986319075155969,RT @ronnabr: @ratemyskyperoom @clairecmc My daughter with the senator in 2009! @mayarosenberg_ https://t.co/SMUz7oYh1H,http://pbs.twimg.com/media/EtwWOzmWQAUe6YE.jpg,0
315,1358986153861472258,Day or night. Impressive. He could give a seminar. 3/10 @nytmike #hostagevideo https://t.co/r7NDEjSOuw https://t.co/UKDVFkSlHq,http://pbs.twimg.com/media/EtwWtFRXcAQlh1z.jpg,242
316,1358985393979416576,Bright lights. Big city. Gremlins in bed. 10/10 @danielsgoldman https://t.co/EGAvslKnQw,http://pbs.twimg.com/media/EtwWA04XIAsxyuu.jpg,1238
317,1358984621850001408,Perfect. 10/10 @clairecmc https://t.co/puhHdzLljq https://t.co/906hckbUkD,http://pbs.twimg.com/media/EtwVT37XEAA_Ojg.jpg,1197
318,1358976671349628929,Love the green. Bookcase. Raise camera/square frame. Show us art on left. 8/10 @kai_wright https://t.co/hXY4LDxyEp,http://pbs.twimg.com/media/EtwOFGxXMAE7Ps4.jpg,242
319,1358957391442817030,Hang the art. Overhead lighting is not your friend. 5/10 @mckaycoppins https://t.co/np4k5v8By9,http://pbs.twimg.com/media/Etv8i1BWQAoipkw.jpg,198
320,1358951920543490050,Balloon animals are art. Well lit. Frames. Plant. Kitty for the win. 10/10 @sandravelezf @ArribaBogota @Citytv https://t.co/o8Mk4zTrCX,http://pbs.twimg.com/ext_tw_video_thumb/1358951910854729731/pu/img/AB5bnbPYUob9290X.jpg,823
321,1358947942535745539,Room Rater Update. @gtconway3d has added a guitar and pineapple bookends. 10/10 https://t.co/dP1MYrb37B https://t.co/YAkOmLqepb,http://pbs.twimg.com/media/Etvz80lXUAIQT1n.jpg,1755
322,1358939298310012930,Nice shelf. Missing half so it’s 5/10 @OPReport https://t.co/OS9EUKU79H,http://pbs.twimg.com/media/EtvsFvnXcAAFXqn.jpg,123
323,1358937664997781506,Depth. Lighting. Loft. So good there’s a tee shirt. @AWeissmann_ 10/10 https://t.co/GyM98zCZ3K https://t.co/PtNwMLLBHq,http://pbs.twimg.com/media/Etvqmn3WQAAbfU3.jpg,465
324,1358926219216121857,Well composed. Books squared away. Better view of art. Nice pineapple. 9/10 @robertltsai https://t.co/Ah82w1QHLN https://t.co/Ff7bLBiUiu,http://pbs.twimg.com/media/EtvgMY0XcA0MF1-.jpg,143
325,1358904250374492171,Checking in with a Room Rater Award Winner. Do we have new kids’ art? 10/10 @ProfMMurray https://t.co/zGwTKr7eF3,http://pbs.twimg.com/media/EtvMNpDXMAAXH4M.jpg,304
326,1358902025786961920,Room Rater Update. @PhilipRucker has fresh flowers and the pine cones are back. 10/10 https://t.co/ytbuiD3Iop,http://pbs.twimg.com/media/EtvKMHaXEAE7A4W.jpg,1559
327,1358895957006573571,We are pro ladder in general. Love blue. Cool chair. Need larger art hung lower. 8/10 @grynbaum https://t.co/l686ZmOmYj,http://pbs.twimg.com/media/EtvEq5VXUAANwSl.jpg,165
328,1358891927379333122,Always new. Always fresh. @TaraSetmayer brings the 10/10 heat. Consistently. https://t.co/UF3y5cYr3f,http://pbs.twimg.com/media/EtvBAUeXAAYFnQE.jpg,932
329,1358890041876054017,Love the art. Lighting. Pillow. Is this another residence? Still 10/10 @danielsgoldman https://t.co/ciQ82jNuUP,http://pbs.twimg.com/media/Etu_SjsXIAMdgQS.jpg,412
330,1358887519526547459,Master of the form. #hostagevideo. 3/10 @nytmike https://t.co/rKkjwLvSYS,http://pbs.twimg.com/media/Etu8_wAXAAM7lc4.jpg,351
331,1358884159297646597,The poster is points. Our first ferris wheel. Some good books. A tall plant in corner would beat 8/10 @TaraLWrites https://t.co/xcE7cJATBh,http://pbs.twimg.com/media/Etu58MPXcAYbfhQ.jpg,144
332,1358869915701182465,Art. Love the brick. Messaging. Plant. 10/10 #elizaforDA @elizaorlins https://t.co/eRwBgUJ6Qd,http://pbs.twimg.com/media/Etus_HgXEAEhk-5.jpg,852
333,1358864650289483783,Good curation. Colors. Coffee is art. Plants need a little help. 9/10 @jessicabennett https://t.co/htmxKhKVGZ,http://pbs.twimg.com/media/EtuoMm7WYAMGCll.jpg,162
334,1358850766522339328,"Room Rater Fluffy Rooms. Macie has lovely art, flowers and pillows. The best girl for the win. 10/10 @DoodleNessa https://t.co/eMlU0YEJm4",http://pbs.twimg.com/media/EtubkYCVIAIipRo.jpg,2752
335,1358840469707517954,Math is hard. Larry’s an idiot. 0/10 @LHSummers https://t.co/odLyiuzIGu https://t.co/xlTot6txDX,http://pbs.twimg.com/media/EtuSNHCXcAICqky.jpg,251
336,1358839809687617542,Good plant work. Great use of space. Depth. Add splash of color. 9/10 @AbbieVanSickle https://t.co/NfEHj7f2he,http://pbs.twimg.com/media/EtuRmuWWQAIXi4r.jpg,135
337,1358839342987423749,Good candidate’s corner set up. One sign is best. Obama pic is points. Plant. Books. 9/10. @JCarrollFoy https://t.co/th0cBzhYDf,http://pbs.twimg.com/media/EtuRLhFXcAIQfdl.jpg,370
338,1358834127089381377,Basketball is art. Good plant work. Lighting needs some fine tuning. 8/10 @jeffbalke https://t.co/BoqgTvs4C8,http://pbs.twimg.com/media/EtuMb4uXIAUXJBN.jpg,84
339,1358827718993936384,RT @ratemyskyperoom: Flag. Family pic. Chair. Nailing the job is 10/10 @PressSec https://t.co/v4psET5nWs,http://pbs.twimg.com/media/Etoy44UXAAcTb8J.jpg,0
340,1358799086128930817,We do appreciate consistency. Cord violation. 4/10 @davidlitt https://t.co/F31P3XWKMU https://t.co/XmtdbXPiny,http://pbs.twimg.com/media/EttskTwXAAM_eFu.jpg,55
341,1358784219061755908,Room Rater Happy Birthday. @JohnGrisham was born on this day in 1955. https://t.co/rzTnM6K0rV,http://pbs.twimg.com/media/EttfC60U0AI5Kf0.jpg,258
342,1358781426804613121,Anyone? Looking for info on art/artist. https://t.co/uNGvs8zMrA https://t.co/lp5FnLY4Pm,http://pbs.twimg.com/media/EttcgV-XYAYXtQI.jpg,194
343,1358778279377920001,Love the clock. Flowers. We are pro wine. Late season pumpkin. Need to tamp down lighting. 7/10 @RandallLane https://t.co/MmG0IMzODn,http://pbs.twimg.com/media/EttZpEeXcAExgHn.jpg,131
344,1358755392587763714,Winter wonderland. What a ceiling. Great framing. Love transom windows. 10/10 @RepDebDingell https://t.co/674E1nBcMX,http://pbs.twimg.com/media/EttE1BLXMAQSCri.jpg,2491
345,1358754189141229569,So much glass. So very white. Some remember the 80s fondly. Cord violation. 5/10 @DonnyDeutsch https://t.co/AKRM8jQ5F7,http://pbs.twimg.com/media/EttDu6KWYAQOQZz.jpg,393
346,1358750064248827908,Love the oranges. Plants. Glass. Great curation. No cord violation. 10/10 @Chloe_Melas https://t.co/S0cEOQjIga https://t.co/tSPTnHAs2K,http://pbs.twimg.com/media/Ets_-2QXAAE1RvD.jpg,183
347,1358585036786835456,Room Rater White House Tours. The Diplomatic Reception Room. @POTUS @FLOTUS https://t.co/rlrSUFramQ https://t.co/deckhtTawk,http://pbs.twimg.com/media/Etqp5A5XUAE_2GQ.jpg,2269
348,1358549571325067266,Good Shoji screen usage. Love hanging wall art. 9/10 @JeremyRLent https://t.co/rl0cB0gKGd,http://pbs.twimg.com/media/EtqJonkXYAItFx_.jpg,111
349,1358548984223170560,First rate double bookwall. Great plant. Love the red. Pull back a tad for ten. 9/10 @romankrznaric https://t.co/6gOxIC3C5K,http://pbs.twimg.com/media/EtqJGdHWYAQ-PwH.jpg,195
350,1358538509653405697,https://t.co/E11DmVsJAr https://t.co/EFyczPejWO,http://pbs.twimg.com/tweet_video_thumb/Etp_klCUcAER072.jpg,535
351,1358525763700592642,Pillow game strong. Lamp. Wall treatment. Flowers. Art. She isn’t messing around. 10/10 @JenGRodgers https://t.co/4G8DgBNFc2,http://pbs.twimg.com/media/Etpz-yrWgAE8o5o.jpg,284
352,1358519523884871681,Love the Eames. Great lamp work. Plant. How to bookwall. 10/10 @AllMattNYT https://t.co/4MmWv7H3UO,http://pbs.twimg.com/media/EtpuTo6XMAITyX8.jpg,314
353,1358499897864032257,These are award winning pillows. @uche_blackstock https://t.co/V6DhvRcWSP https://t.co/TKiEb2woJf,http://pbs.twimg.com/media/EtpcdQAWYAIFV_N.jpg,110
354,1358492084030885889,Strong pillow work. Couch view. Love the Gordon’s Gin print. Add one more element. 9/10 @janestreet https://t.co/iFyLIAdwL8,http://pbs.twimg.com/media/EtpVWUiWYAUCMPp.jpg,139
355,1358487558779531266,Room Rater In Memoriam. George Shultz has died. He was 100 years old. https://t.co/KYeR5rUZBu,http://pbs.twimg.com/media/EtpRO-SXEAAvN6p.jpg,1321
356,1358468234639507461,Nice framing for a snowy day. Great plant work. We’d prefer sharper background focus. 9/10 @sethmoulton https://t.co/QR4M36WTsm,http://pbs.twimg.com/media/Eto_qJjWQAAm-Ha.jpg,304
357,1358461056197283840,Pillows are art. Pull back/raise camera slightly. Update blinds. Is this ‘doom scrolling’ if it’s 7/10?  @zeynep https://t.co/vRm6R9MKGU,http://pbs.twimg.com/media/Eto5IY4WYAAoLOd.jpg,93
358,1358454195209318400,Flag. Family pic. Chair. Nailing the job is 10/10 @PressSec https://t.co/v4psET5nWs,http://pbs.twimg.com/media/Etoy44UXAAcTb8J.jpg,8612
359,1358446946290176001,And the vase makes it 10/10. Well done. @davidfolkenflik https://t.co/80HadF73GY https://t.co/bM1SSRpDpR,http://pbs.twimg.com/media/EtosTCtXUAI8Jq_.jpg,267
360,1358446221539504132,Good corner bookshelf set up. Clean and well lit. Add an element/plant on the right. 8/10 @EMauroCBC @CBCNews https://t.co/oDWLhZIuz4,http://pbs.twimg.com/media/EtorozTVoAAbMU-.jpg,125
361,1358438885672382466,Room Rater Happy Birthday. @SteveNash was born on this day in 1974. https://t.co/gXcpyKlYWX,http://pbs.twimg.com/media/Etok91FU0AADeJc.jpg,123
362,1358425360879267843,We are pro ladder. Great use of shadows. This is art. 10/10 @derek_del https://t.co/QJREGJd54D,http://pbs.twimg.com/media/EtoYqn-XMAEj0tf.jpg,293
363,1358413284639186944,"Very nice bookwall. Proper spacing. Again, overhead lighting is not your friend. 8/10 @SenBlumenthal https://t.co/Og008tZNPn",http://pbs.twimg.com/media/EtoNrqdXUAQ8R9O.jpg,206
364,1358407290123091969,Good book presentation but basically a hostage video with a really nice blue wall. 5/10 @juliehdavis https://t.co/zLee8MPOtB,http://pbs.twimg.com/media/EtoIOvLWgAEPlfd.jpg,173
365,1358406533344854017,Love the art. Books. Decent corner set up. Create some space between you/set up. 8/10 @NelaRichardson https://t.co/utZUzvvG78,http://pbs.twimg.com/media/EtoHirkXUAYd1j2.jpg,119
366,1358404840209195010,We love brick. Pro barn door. Ladder bookcase. Pull back/widen frame a nudge. 9/10 @kaitlancollins https://t.co/45pcsdR2wx,http://pbs.twimg.com/media/EtoGAHDXIAIVLSt.jpg,4691
367,1358395851014615041,Decent photo and book set up. Thick books for easy to read titles. Baby pics. Add a vase/plant. 8/10 @SenBobCasey https://t.co/RRYbZhYz4Q,http://pbs.twimg.com/media/Etn904HXIAAhfvb.jpg,227
368,1358389950966824960,Good window presentation. Roman shades. Plant work. Tamp down/use indirect lighting. 9/10 @NormEisen https://t.co/rmCtavYdUw,http://pbs.twimg.com/media/Etn4deoXYAEV3n6.jpg,363
369,1358385120063979521,Good plant work. Love the paneling in back of shelves. M. Well lit. Perfect presentation. 10/10 @Chloe_Melas https://t.co/m9YPQTjhRx,http://pbs.twimg.com/media/Etn0ER5XYAEMbOq.jpg,340
370,1358232923305033728,RT @giselefetterman: @ratemyskyperoom @CNN @15104FreeStore https://t.co/H1Vt02zI8q,http://pbs.twimg.com/tweet_video_thumb/EtkfPnYWQAIw6a-.jpg,0
371,1358226529742897154,Art. Nice chair. Plant. Turn on lamp. Add off camera light/another element. 7/10 @derek_del https://t.co/DxkX9v3UXW,http://pbs.twimg.com/media/Etlj1JpWgAASeDa.jpg,95
372,1358225984458219527,Decent bookcase set up. Create some space between you and it. Fill in behind you. 7/10 mNYTBen https://t.co/Ea9HDgRx8V,http://pbs.twimg.com/media/EtljVbyWgAICiaD.jpg,79
373,1358225583117860864,Lots to look at. Good spacing. Books. Art. Objects. Balance out lighting. 8/10 @wrightr https://t.co/9Vs25exZDq,http://pbs.twimg.com/media/Etli9_1XMAAHrgm.jpg,83
374,1358212487204794369,Great angle. Top notch book and artifact wall. Lighting needs work. 8/10 @MartinHeinrich https://t.co/pTtToUGhMd,http://pbs.twimg.com/media/EtlXDwsWYAQ4rWI.jpg,173
375,1358173830615810051,Good bookwall. Nice spacing. Knows a stolen election-or not-when he sees one. 8/10 #benginsburg https://t.co/ODARQkwefb,http://pbs.twimg.com/media/Etkz5iYWQAI0uTL.jpg,230
376,1358163778622296065,Room Rater Fluffy Rooms. Dunstan has the very best pillow game and is the very best boy. 10/10 @KimandaJ https://t.co/U3OWfZTkTr,http://pbs.twimg.com/media/EtkqwgYVIAA30EK.jpg,433
